c_custkey,c_name,revenue,c_acctbal,n_name,c_address,c_phone,c_comment,timestamp
3091,Customer#000003091,0.0,2051.91,BRAZIL,VQgzeBETreukMUXXbR6C,12-848-402-5035, bold instructions against the slyly even requests wake slyly furiously special instructions. slyly special pinto b,273757
1312,Customer#000001312,39856.091,9459.5,CANADA,f5zgMB4MHLMSHaX0tDduHAmVd4,13-153-492-9898,odolites wake always packages. slyly slow orbits lose. regular depo,262706
1312,Customer#000001312,76919.351,9459.5,CANADA,f5zgMB4MHLMSHaX0tDduHAmVd4,13-153-492-9898,odolites wake always packages. slyly slow orbits lose. regular depo,262708
1312,Customer#000001312,89974.565,9459.5,CANADA,f5zgMB4MHLMSHaX0tDduHAmVd4,13-153-492-9898,odolites wake always packages. slyly slow orbits lose. regular depo,262710
3451,Customer#000003451,22316.762,1720.73,ETHIOPIA,UbM2A8GB2VFQ,15-160-369-7292,"ndencies nag ruthlessly alongside of the slyly final warhorses. ironic, unusual packages ",268196
2368,Customer#000002368,100483.89210000003,3745.48,CANADA,yiR1fYRTnJJA k3gjEkfACVERoiKwUlf2y4wm,13-796-760-9652,s sleep even packages. even packages cajole carefully. ironic asymptotes cajole slyly-- quietly bold deposits s,281835
2368,Customer#000002368,50988.03660000003,3745.48,CANADA,yiR1fYRTnJJA k3gjEkfACVERoiKwUlf2y4wm,13-796-760-9652,s sleep even packages. even packages cajole carefully. ironic asymptotes cajole slyly-- quietly bold deposits s,281837
2368,Customer#000002368,5291.43660000003,3745.48,CANADA,yiR1fYRTnJJA k3gjEkfACVERoiKwUlf2y4wm,13-796-760-9652,s sleep even packages. even packages cajole carefully. ironic asymptotes cajole slyly-- quietly bold deposits s,281839
2368,Customer#000002368,3718.38060000003,3745.48,CANADA,yiR1fYRTnJJA k3gjEkfACVERoiKwUlf2y4wm,13-796-760-9652,s sleep even packages. even packages cajole carefully. ironic asymptotes cajole slyly-- quietly bold deposits s,281849
2368,Customer#000002368,3.001332515850663E-11,3745.48,CANADA,yiR1fYRTnJJA k3gjEkfACVERoiKwUlf2y4wm,13-796-760-9652,s sleep even packages. even packages cajole carefully. ironic asymptotes cajole slyly-- quietly bold deposits s,281851
1316,Customer#000001316,0.0,-158.39,ETHIOPIA,nmbpR1rqOdlUDvT6C HXUhm2,15-642-801-1329, might wake. sometimes unusual requests cajole carefully about the excuses. stealthily final requests wake quick,284551
3301,Customer#000003301,1653.636599999998,-404.83,FRANCE,"EqYF0M,qBhoVrW0WK",16-491-667-3689,"as. busy, ironic packages integrate quickly carefully final dolphins. dolphins should have to affix fur",286297
3301,Customer#000003301,-1.8189894035458565E-12,-404.83,FRANCE,"EqYF0M,qBhoVrW0WK",16-491-667-3689,"as. busy, ironic packages integrate quickly carefully final dolphins. dolphins should have to affix fur",286301
1034,Customer#000001034,87902.0655,7349.82,ETHIOPIA,"Fn5qqb64TSKuJWz4f8GpPkF,c3WY3yqjsV,GgHu",15-370-179-6631,"bout the ironic requests-- packages wake. requests haggle silent, ",258381
1034,Customer#000001034,73844.925,7349.82,ETHIOPIA,"Fn5qqb64TSKuJWz4f8GpPkF,c3WY3yqjsV,GgHu",15-370-179-6631,"bout the ironic requests-- packages wake. requests haggle silent, ",258381
1034,Customer#000001034,0.0,7349.82,ETHIOPIA,"Fn5qqb64TSKuJWz4f8GpPkF,c3WY3yqjsV,GgHu",15-370-179-6631,"bout the ironic requests-- packages wake. requests haggle silent, ",258381
4039,Customer#000004039,55990.32600000001,3734.51,FRANCE,vIRpSYiwJBltgzZyK3SslZOSZcSNMNUh,16-586-574-2861,"y. stealthy platelets sleep after the somas. final, idle requests are. ironic deposits integrate. slyly express ac",258890
4039,Customer#000004039,65930.99160000001,3734.51,FRANCE,vIRpSYiwJBltgzZyK3SslZOSZcSNMNUh,16-586-574-2861,"y. stealthy platelets sleep after the somas. final, idle requests are. ironic deposits integrate. slyly express ac",258890
1072,Customer#000001072,18820.857599999996,7979.48,EGYPT,HpCr1tM88WoELSld708ByJ,14-432-882-6163,ic pinto beans are blithely across the grouches. furiously pending platelets sleep pe,262257
1072,Customer#000001072,-3.637978807091713E-12,7979.48,EGYPT,HpCr1tM88WoELSld708ByJ,14-432-882-6163,ic pinto beans are blithely across the grouches. furiously pending platelets sleep pe,262257
1120,Customer#000001120,0.0,1543.64,BRAZIL,UAG90slCmJS7JOP AhlV12tYD3yUiyB1p2hxZ,12-938-579-7156,r theodolites boost. slyly final pinto beans sleep blithely unusual accounts. fluffily even multipliers ,267153
1216,Customer#000001216,0.0,2155.06,CANADA,CSf1BbFhJhucmvftOwYLQACMEqgXj,13-673-633-4561,eposits. slyly ironic dependencies haggle quickly. slyly close orbits above,276947
4153,Customer#000004153,46221.1402,8029.04,FRANCE,"5Xd5J,spfs2r9Af",16-346-849-1428,"ongside of the pending requests. ideas cajole along the regular, express packages. even, final requests wa",290560
4153,Customer#000004153,64775.4214,8029.04,FRANCE,"5Xd5J,spfs2r9Af",16-346-849-1428,"ongside of the pending requests. ideas cajole along the regular, express packages. even, final requests wa",290568
4153,Customer#000004153,81173.4094,8029.04,FRANCE,"5Xd5J,spfs2r9Af",16-346-849-1428,"ongside of the pending requests. ideas cajole along the regular, express packages. even, final requests wa",290574
1312,Customer#000001312,121394.8252,9459.5,CANADA,f5zgMB4MHLMSHaX0tDduHAmVd4,13-153-492-9898,odolites wake always packages. slyly slow orbits lose. regular depo,297062
1312,Customer#000001312,133029.3052,9459.5,CANADA,f5zgMB4MHLMSHaX0tDduHAmVd4,13-153-492-9898,odolites wake always packages. slyly slow orbits lose. regular depo,297066
2603,Customer#000002603,41068.746,2943.56,ETHIOPIA,RGhadk6dF5dOLleKMi2Qan,15-535-161-7366,"rmanent warhorses are about the pending, bold pinto beans. enticing packages nag car",311869
4291,Customer#000004291,49204.0,7857.92,FRANCE,Jxlhbz76HQczCVekX5D3lHvLl9DL,16-471-568-8384,ly unusual asymptotes poach slyly. furiously pending requests are spe,284596
1312,Customer#000001312,93173.2142,9459.5,CANADA,f5zgMB4MHLMSHaX0tDduHAmVd4,13-153-492-9898,odolites wake always packages. slyly slow orbits lose. regular depo,286739
1312,Customer#000001312,56109.9542,9459.5,CANADA,f5zgMB4MHLMSHaX0tDduHAmVd4,13-153-492-9898,odolites wake always packages. slyly slow orbits lose. regular depo,286739
1312,Customer#000001312,43054.7402,9459.5,CANADA,f5zgMB4MHLMSHaX0tDduHAmVd4,13-153-492-9898,odolites wake always packages. slyly slow orbits lose. regular depo,286739
1312,Customer#000001312,11634.48,9459.5,CANADA,f5zgMB4MHLMSHaX0tDduHAmVd4,13-153-492-9898,odolites wake always packages. slyly slow orbits lose. regular depo,297062
1312,Customer#000001312,0.0,9459.5,CANADA,f5zgMB4MHLMSHaX0tDduHAmVd4,13-153-492-9898,odolites wake always packages. slyly slow orbits lose. regular depo,297066
4375,Customer#000004375,76252.7088,2800.44,ETHIOPIA,kMucTTCA l5c9kWsG2UB,15-916-240-7379," against the unusual, even instructions detect quickly quickly quick p",293164
4375,Customer#000004375,116391.7616,2800.44,ETHIOPIA,kMucTTCA l5c9kWsG2UB,15-916-240-7379," against the unusual, even instructions detect quickly quickly quick p",293164
1480,Customer#000001480,24849.1584,876.02,GERMANY,"Hzjh65ZXBFSzflrjQgECkrp35gDha,2",17-573-775-8796,uriously pending courts are. deposits serve quickly blithely final excuses. slyly reg,275416
1480,Customer#000001480,54014.4792,876.02,GERMANY,"Hzjh65ZXBFSzflrjQgECkrp35gDha,2",17-573-775-8796,uriously pending courts are. deposits serve quickly blithely final excuses. slyly reg,275416
1480,Customer#000001480,62129.2292,876.02,GERMANY,"Hzjh65ZXBFSzflrjQgECkrp35gDha,2",17-573-775-8796,uriously pending courts are. deposits serve quickly blithely final excuses. slyly reg,275416
1480,Customer#000001480,63820.7346,876.02,GERMANY,"Hzjh65ZXBFSzflrjQgECkrp35gDha,2",17-573-775-8796,uriously pending courts are. deposits serve quickly blithely final excuses. slyly reg,275416
1720,Customer#000001720,19589.4062,5496.84,GERMANY,CIRvBtD2pSJ2b2hoqOxhj,17-681-485-3576,sly even accounts sleep carefully-- pending excuses sublate slyly. slyly unusual foxes al,275416
1720,Customer#000001720,24658.131500000003,5496.84,GERMANY,CIRvBtD2pSJ2b2hoqOxhj,17-681-485-3576,sly even accounts sleep carefully-- pending excuses sublate slyly. slyly unusual foxes al,275416
1720,Customer#000001720,49930.56050000001,5496.84,GERMANY,CIRvBtD2pSJ2b2hoqOxhj,17-681-485-3576,sly even accounts sleep carefully-- pending excuses sublate slyly. slyly unusual foxes al,275416
2393,Customer#000002393,3096.449,1240.9,GERMANY,WpjuYNfXUwoghXf2Hxns8T,17-978-816-6964, packages affix blithely. furiously unusual dependencies nod. quickly pending pinto beans about the qu,275416
2393,Customer#000002393,43699.139,1240.9,GERMANY,WpjuYNfXUwoghXf2Hxns8T,17-978-816-6964, packages affix blithely. furiously unusual dependencies nod. quickly pending pinto beans about the qu,275416
3139,Customer#000003139,74798.4,-121.66,GERMANY,0MJdrfD2PNOshu0tftTdzu1,17-806-400-3439,ouches according to the never special m,275416
3139,Customer#000003139,112980.7,-121.66,GERMANY,0MJdrfD2PNOshu0tftTdzu1,17-806-400-3439,ouches according to the never special m,275416
4009,Customer#000004009,38957.623199999995,2468.65,GERMANY, F929bz6Tjc3Y,17-834-514-5518,lly. carefully regular packages above the slyly silent requests cajole quickly about the furiously stealthy dol,275416
4009,Customer#000004009,51724.837799999994,2468.65,GERMANY, F929bz6Tjc3Y,17-834-514-5518,lly. carefully regular packages above the slyly silent requests cajole quickly about the furiously stealthy dol,275416
4009,Customer#000004009,67901.20379999999,2468.65,GERMANY, F929bz6Tjc3Y,17-834-514-5518,lly. carefully regular packages above the slyly silent requests cajole quickly about the furiously stealthy dol,275416
4009,Customer#000004009,86307.5318,2468.65,GERMANY, F929bz6Tjc3Y,17-834-514-5518,lly. carefully regular packages above the slyly silent requests cajole quickly about the furiously stealthy dol,275416
4096,Customer#000004096,30547.0176,2858.85,GERMANY,hy6hFNMfbMMvns0bSiupnnjGySsqFp,17-815-854-6481,"ld notornis wake furiously. unusual, pending packages wake ",275416
4096,Customer#000004096,78121.3272,2858.85,GERMANY,hy6hFNMfbMMvns0bSiupnnjGySsqFp,17-815-854-6481,"ld notornis wake furiously. unusual, pending packages wake ",275416
4096,Customer#000004096,130082.4672,2858.85,GERMANY,hy6hFNMfbMMvns0bSiupnnjGySsqFp,17-815-854-6481,"ld notornis wake furiously. unusual, pending packages wake ",275416
2444,Customer#000002444,28739.610900000003,1097.81,BRAZIL,"p0Y1mQbJWqg,ytUmQffZwt,",12-687-694-2544, quickly bold pinto beans sleep blithely above the final theo,275417
2444,Customer#000002444,0.0,1097.81,BRAZIL,"p0Y1mQbJWqg,ytUmQffZwt,",12-687-694-2544, quickly bold pinto beans sleep blithely above the final theo,275417
2602,Customer#000002602,67035.19049999998,6624.38,BRAZIL,NSpv4pM53jJXEwgjK4DK05wP4i6YjSafXhpnTHx,12-890-409-2341,sts integrate against the pac,275417
2602,Customer#000002602,62338.27199999998,6624.38,BRAZIL,NSpv4pM53jJXEwgjK4DK05wP4i6YjSafXhpnTHx,12-890-409-2341,sts integrate against the pac,275417
2602,Customer#000002602,-7.275957614183426E-12,6624.38,BRAZIL,NSpv4pM53jJXEwgjK4DK05wP4i6YjSafXhpnTHx,12-890-409-2341,sts integrate against the pac,275417
4412,Customer#000004412,14011.452,9781.29,GERMANY,MNJ9DEIivjnbcGZk2W,17-665-838-5600," special, regular foxes above the quickly sp",296938
4444,Customer#000004444,43546.571599999996,6968.92,EGYPT,tpxu8Msxk7Aj7,14-616-809-9900,lets. accounts are blithely. ironic dugouts sleep across the slyly special asymptotes! f,300202
2483,Customer#000002483,9088.92,-832.1,ETHIOPIA,GFTAp7La4H,15-924-337-2443,hould sleep slyly carefully close packages. fluffily regular deposits according to the carefully even excuses haggle,312680
2483,Customer#000002483,53926.017199999995,-832.1,ETHIOPIA,GFTAp7La4H,15-924-337-2443,hould sleep slyly carefully close packages. fluffily regular deposits according to the carefully even excuses haggle,312682
2483,Customer#000002483,117351.78869999999,-832.1,ETHIOPIA,GFTAp7La4H,15-924-337-2443,hould sleep slyly carefully close packages. fluffily regular deposits according to the carefully even excuses haggle,312688
3658,Customer#000003658,5102.26,8317.73,CANADA,0WSgtsNzdVU7gMZV361TZzGuCvXM1Fx,13-458-824-1079,"ual packages. requests haggle furiously. ironic, ironic requests cajole slyly requests. silent ",319294
3658,Customer#000003658,7006.24,8317.73,CANADA,0WSgtsNzdVU7gMZV361TZzGuCvXM1Fx,13-458-824-1079,"ual packages. requests haggle furiously. ironic, ironic requests cajole slyly requests. silent ",319298
3658,Customer#000003658,12377.8963,8317.73,CANADA,0WSgtsNzdVU7gMZV361TZzGuCvXM1Fx,13-458-824-1079,"ual packages. requests haggle furiously. ironic, ironic requests cajole slyly requests. silent ",319300
3271,Customer#000003271,17196.456,72.15,FRANCE,WUYF02OOBj9SsHPj5kf528UyTDNE,16-927-113-4364,lly unusual accounts haggle after the furiously express asymptotes. car,324860
3271,Customer#000003271,69565.6326,72.15,FRANCE,WUYF02OOBj9SsHPj5kf528UyTDNE,16-927-113-4364,lly unusual accounts haggle after the furiously express asymptotes. car,324862
1477,Customer#000001477,1087.4118000000017,9103.33,FRANCE,nUT6kGEr7tmgpJaPgfFtXY,16-407-756-8079,ites nag blithely alongside of the ironic accounts. accounts use. carefully silent deposits,303569
1477,Customer#000001477,1.8189894035458565E-12,9103.33,FRANCE,nUT6kGEr7tmgpJaPgfFtXY,16-407-756-8079,ites nag blithely alongside of the ironic accounts. accounts use. carefully silent deposits,303569
1480,Customer#000001480,38971.5762,876.02,GERMANY,"Hzjh65ZXBFSzflrjQgECkrp35gDha,2",17-573-775-8796,uriously pending courts are. deposits serve quickly blithely final excuses. slyly reg,303875
1480,Customer#000001480,9806.255400000005,876.02,GERMANY,"Hzjh65ZXBFSzflrjQgECkrp35gDha,2",17-573-775-8796,uriously pending courts are. deposits serve quickly blithely final excuses. slyly reg,303875
1480,Customer#000001480,1691.5054000000055,876.02,GERMANY,"Hzjh65ZXBFSzflrjQgECkrp35gDha,2",17-573-775-8796,uriously pending courts are. deposits serve quickly blithely final excuses. slyly reg,303875
1480,Customer#000001480,5.6843418860808015E-12,876.02,GERMANY,"Hzjh65ZXBFSzflrjQgECkrp35gDha,2",17-573-775-8796,uriously pending courts are. deposits serve quickly blithely final excuses. slyly reg,303875
4522,Customer#000004522,46780.8768,2997.09,EGYPT,l55GF3yU3nRIqU0tZVmBMUzpd3blzOjC,14-797-810-8388,requests. pending instructions are. ideas wake blithely. quickly silent packages wake ,308158
4522,Customer#000004522,100451.9628,2997.09,EGYPT,l55GF3yU3nRIqU0tZVmBMUzpd3blzOjC,14-797-810-8388,requests. pending instructions are. ideas wake blithely. quickly silent packages wake ,308158
4586,Customer#000004586,68408.8314,-454.86,CANADA,"HwMi,4ZX7rO0ds5El8tMRwDToGP7n0m",13-254-135-4499,es detect carefully alongside of the eve,314686
4586,Customer#000004586,99321.4362,-454.86,CANADA,"HwMi,4ZX7rO0ds5El8tMRwDToGP7n0m",13-254-135-4499,es detect carefully alongside of the eve,314686
4586,Customer#000004586,154969.3362,-454.86,CANADA,"HwMi,4ZX7rO0ds5El8tMRwDToGP7n0m",13-254-135-4499,es detect carefully alongside of the eve,314686
4586,Customer#000004586,160732.51119999998,-454.86,CANADA,"HwMi,4ZX7rO0ds5El8tMRwDToGP7n0m",13-254-135-4499,es detect carefully alongside of the eve,314686
2032,Customer#000002032,42584.84299999999,3205.57,FRANCE,2mSGIF1ViqXG54rOdkMeNzKOTrdresMwu,16-147-618-6671,special foxes haggle above the blithe,332327
2032,Customer#000002032,-7.275957614183426E-12,3205.57,FRANCE,2mSGIF1ViqXG54rOdkMeNzKOTrdresMwu,16-147-618-6671,special foxes haggle above the blithe,332337
1720,Customer#000001720,30341.154300000006,5496.84,GERMANY,CIRvBtD2pSJ2b2hoqOxhj,17-681-485-3576,sly even accounts sleep carefully-- pending excuses sublate slyly. slyly unusual foxes al,341077
1720,Customer#000001720,25272.429000000004,5496.84,GERMANY,CIRvBtD2pSJ2b2hoqOxhj,17-681-485-3576,sly even accounts sleep carefully-- pending excuses sublate slyly. slyly unusual foxes al,341079
1720,Customer#000001720,0.0,5496.84,GERMANY,CIRvBtD2pSJ2b2hoqOxhj,17-681-485-3576,sly even accounts sleep carefully-- pending excuses sublate slyly. slyly unusual foxes al,341087
4643,Customer#000004643,8054.3565,4118.92,GERMANY,elFvWj6FAS2jpi2kLgMHsEXBXPIz0omtgzVX,17-710-317-6571,sly express foxes cajole. furiously even dolphins wake slyly. furiously regular dep,320500
4643,Customer#000004643,28715.324099999998,4118.92,GERMANY,elFvWj6FAS2jpi2kLgMHsEXBXPIz0omtgzVX,17-710-317-6571,sly express foxes cajole. furiously even dolphins wake slyly. furiously regular dep,320500
4643,Customer#000004643,49202.47289999999,4118.92,GERMANY,elFvWj6FAS2jpi2kLgMHsEXBXPIz0omtgzVX,17-710-317-6571,sly express foxes cajole. furiously even dolphins wake slyly. furiously regular dep,320500
4657,Customer#000004657,20804.8841,5226.19,CANADA,"T,pOFEvkLxX90modqL2VI,",13-193-651-4217,rts wake slyly final pinto beans. fluffily fi,321928
4676,Customer#000004676,78997.44959999999,890.17,GERMANY,"wnxfKQJv3lU4,19ZzrrD8W,yWsAY0 FyMHT",17-682-187-7162,ep according to the quickly even pa,323866
4676,Customer#000004676,127168.02659999998,890.17,GERMANY,"wnxfKQJv3lU4,19ZzrrD8W,yWsAY0 FyMHT",17-682-187-7162,ep according to the quickly even pa,323866
1678,Customer#000001678,97356.05570000001,3396.57,EGYPT,"xq R0 eIkV019MjY8yRdj r,Gfd",14-624-973-2343,sits. fluffily even instructions are again,324071
1678,Customer#000001678,94117.83050000001,3396.57,EGYPT,"xq R0 eIkV019MjY8yRdj r,Gfd",14-624-973-2343,sits. fluffily even instructions are again,324071
1678,Customer#000001678,69618.3009,3396.57,EGYPT,"xq R0 eIkV019MjY8yRdj r,Gfd",14-624-973-2343,sits. fluffily even instructions are again,324071
1678,Customer#000001678,35517.463800000005,3396.57,EGYPT,"xq R0 eIkV019MjY8yRdj r,Gfd",14-624-973-2343,sits. fluffily even instructions are again,324071
1678,Customer#000001678,0.0,3396.57,EGYPT,"xq R0 eIkV019MjY8yRdj r,Gfd",14-624-973-2343,sits. fluffily even instructions are again,324071
3370,Customer#000003370,39168.675,567.72,EGYPT,PNlWD33goS,14-898-561-7613,uickly regular accounts wake deposits. carefully busy platelets sleep fluffily quickly regular packages. expr,338910
3370,Customer#000003370,119439.7588,567.72,EGYPT,PNlWD33goS,14-898-561-7613,uickly regular accounts wake deposits. carefully busy platelets sleep fluffily quickly regular packages. expr,338920
3370,Customer#000003370,171407.4148,567.72,EGYPT,PNlWD33goS,14-898-561-7613,uickly regular accounts wake deposits. carefully busy platelets sleep fluffily quickly regular packages. expr,338924
4771,Customer#000004771,12014.421999999999,2397.43,GERMANY,RAa375jmigSwDt2hdbVO i8lNBc0Pa3,17-432-109-4868,kages. fluffily unusual deposits wake blithely? express asymptote,333556
4771,Customer#000004771,24082.3233,2397.43,GERMANY,RAa375jmigSwDt2hdbVO i8lNBc0Pa3,17-432-109-4868,kages. fluffily unusual deposits wake blithely? express asymptote,333556
1778,Customer#000001778,123300.25409999998,2772.31,EGYPT,"XxR5jsS8OA1xjtocU,KS6F0Pte4Go5",14-504-368-5987,"eans. regular, pending packages haggle blithely regular p",334271
1778,Customer#000001778,72451.60169999997,2772.31,EGYPT,"XxR5jsS8OA1xjtocU,KS6F0Pte4Go5",14-504-368-5987,"eans. regular, pending packages haggle blithely regular p",334271
1778,Customer#000001778,14315.22119999997,2772.31,EGYPT,"XxR5jsS8OA1xjtocU,KS6F0Pte4Go5",14-504-368-5987,"eans. regular, pending packages haggle blithely regular p",334271
1778,Customer#000001778,-2.7284841053187847E-11,2772.31,EGYPT,"XxR5jsS8OA1xjtocU,KS6F0Pte4Go5",14-504-368-5987,"eans. regular, pending packages haggle blithely regular p",334271
4798,Customer#000004798,48847.4368,3567.66,CANADA,fMOOWge4wyXb,13-254-260-2603,h across the fluffily ironic dolphins. quickly fina,336310
4798,Customer#000004798,84719.63680000001,3567.66,CANADA,fMOOWge4wyXb,13-254-260-2603,h across the fluffily ironic dolphins. quickly fina,336310
4798,Customer#000004798,128106.8926,3567.66,CANADA,fMOOWge4wyXb,13-254-260-2603,h across the fluffily ironic dolphins. quickly fina,336310
2101,Customer#000002101,19746.972,6902.62,EGYPT,P gcq86Nk9IJ KL8c mtO1GU,14-942-154-3144,uests affix carefully carefully unusual accounts. quickly express reque,346201
2101,Customer#000002101,3.637978807091713E-12,6902.62,EGYPT,P gcq86Nk9IJ KL8c mtO1GU,14-942-154-3144,uests affix carefully carefully unusual accounts. quickly express reque,346209
3520,Customer#000003520,0.0,2711.73,ETHIOPIA,"bn0pLHE4JRubt7YoIJ,Lznb3Lk4iuiv",15-833-794-6970,"its along the pending, regular requests play carefully slyly pending instructions. thinly pending ",348979
4825,Customer#000004825,54222.38999999999,-376.29,CANADA,1G3yzepkN4LJB9VYKXpLToiwJfR1Yw,13-905-423-5482,ach furiously along the furiously even foxes,339066
4501,Customer#000004501,47281.3767,2295.33,CANADA,"4amr14wFnPAy9qNG6n,L7 mcf96zUPqb",13-759-948-7283,"osits thrash carefully. regular, final warthogs thrash slyly-- fluffily express platelets wake blithely quickly r",347448
4501,Customer#000004501,74719.0335,2295.33,CANADA,"4amr14wFnPAy9qNG6n,L7 mcf96zUPqb",13-759-948-7283,"osits thrash carefully. regular, final warthogs thrash slyly-- fluffily express platelets wake blithely quickly r",347452
4501,Customer#000004501,117402.1023,2295.33,CANADA,"4amr14wFnPAy9qNG6n,L7 mcf96zUPqb",13-759-948-7283,"osits thrash carefully. regular, final warthogs thrash slyly-- fluffily express platelets wake blithely quickly r",347456
4501,Customer#000004501,166821.7563,2295.33,CANADA,"4amr14wFnPAy9qNG6n,L7 mcf96zUPqb",13-759-948-7283,"osits thrash carefully. regular, final warthogs thrash slyly-- fluffily express platelets wake blithely quickly r",347462
3505,Customer#000003505,85014.2169,3272.81,EGYPT,ehGdpZzQtmhmQsQJPEYB,14-417-990-7543,"nding, even pinto beans. quickly special accounts sleep. blithely",351072
3505,Customer#000003505,116145.1833,3272.81,EGYPT,ehGdpZzQtmhmQsQJPEYB,14-417-990-7543,"nding, even pinto beans. quickly special accounts sleep. blithely",351076
4580,Customer#000004580,50367.6225,9711.83,CANADA,B3bx1GHouJYDTCIb2,13-125-404-2716," the express instructions should have to are ironic, unusual pinto beans. slyly silent courts across",351878
3505,Customer#000003505,63213.4833,3272.81,EGYPT,ehGdpZzQtmhmQsQJPEYB,14-417-990-7543,"nding, even pinto beans. quickly special accounts sleep. blithely",367369
4643,Customer#000004643,41148.11639999999,4118.92,GERMANY,elFvWj6FAS2jpi2kLgMHsEXBXPIz0omtgzVX,17-710-317-6571,sly express foxes cajole. furiously even dolphins wake slyly. furiously regular dep,370927
4643,Customer#000004643,20487.14879999999,4118.92,GERMANY,elFvWj6FAS2jpi2kLgMHsEXBXPIz0omtgzVX,17-710-317-6571,sly express foxes cajole. furiously even dolphins wake slyly. furiously regular dep,370933
4643,Customer#000004643,-7.275957614183426E-12,4118.92,GERMANY,elFvWj6FAS2jpi2kLgMHsEXBXPIz0omtgzVX,17-710-317-6571,sly express foxes cajole. furiously even dolphins wake slyly. furiously regular dep,370939
1948,Customer#000001948,116956.16890000002,1704.12,ETHIOPIA,"4aCCe9W1s4,VdYswJWigEOJ2sW6Thh",15-227-107-9153,s about the blithely regular deposits cajole blithely ,372575
1948,Customer#000001948,48012.00270000001,1704.12,ETHIOPIA,"4aCCe9W1s4,VdYswJWigEOJ2sW6Thh",15-227-107-9153,s about the blithely regular deposits cajole blithely ,372577
1948,Customer#000001948,7.275957614183426E-12,1704.12,ETHIOPIA,"4aCCe9W1s4,VdYswJWigEOJ2sW6Thh",15-227-107-9153,s about the blithely regular deposits cajole blithely ,372585
4444,Customer#000004444,0.0,6968.92,EGYPT,tpxu8Msxk7Aj7,14-616-809-9900,lets. accounts are blithely. ironic dugouts sleep across the slyly special asymptotes! f,376525
4870,Customer#000004870,22638.9506,5270.43,GERMANY,pX1rEWqprUbGFL9,17-546-435-2366,foxes haggle blithely after the ca,343656
4870,Customer#000004870,67917.4916,5270.43,GERMANY,pX1rEWqprUbGFL9,17-546-435-2366,foxes haggle blithely after the ca,343656
4885,Customer#000004885,11863.656,185.68,GERMANY,F9LTWSDQHP2EVUFYwHmf5c,17-770-951-9922,nic requests. carefully final ,345186
1916,Customer#000001916,0.0,1768.76,ETHIOPIA,jFGCdeXJVKzv7YDL,15-662-459-4512,into beans. even deposits among the fluffily even platelets cajole ab,348349
4928,Customer#000004928,29266.451999999997,9508.55,EGYPT,KOzLK1n bUDUnUcyesOJtvGU6f0d,14-234-328-4961,lar requests cajole blithely. fluffily ironic requests sleep fluffil,349572
2903,Customer#000002903,46403.29979999999,8062.06,CANADA,p1twdF mA5tmLaktXkvk,13-125-283-1306,ccording to the evenly bold deposits. packages will wake pearls. ironi,367884
4129,Customer#000004129,33451.8808,3509.32,CANADA," yPIhHUs0ouXIAusyv434FaRgIvFD0rwEKRu,0",13-600-677-6821,es use furiously across the carefully pending sauter,369368
4985,Customer#000004985,8346.429,3864.06,GERMANY,X6Jb0mLrU5VBLCImwRd 7Q  M,17-769-203-3711,"lthy, unusual requests. ruthlessly bold deposits integrate ",368436
5030,Customer#000005030,43664.184,8926.09,EGYPT,xYBMdMVwJuClC69R,14-444-110-3083,refully ironic dependencies. fluffily ironic deposits wake slyly express requests. slyly final escapades along the,359976
3416,Customer#000003416,51625.109,3933.27,FRANCE,8QgmgPyGt6Ff1ms9iOwqAH,16-870-411-1459,"etect furiously regular, ironic foxes. fluffily ironic requests nag quickly along the furiously spec",371250
3416,Customer#000003416,93256.4106,3933.27,FRANCE,8QgmgPyGt6Ff1ms9iOwqAH,16-870-411-1459,"etect furiously regular, ironic foxes. fluffily ironic requests nag quickly along the furiously spec",371254
3416,Customer#000003416,135002.7806,3933.27,FRANCE,8QgmgPyGt6Ff1ms9iOwqAH,16-870-411-1459,"etect furiously regular, ironic foxes. fluffily ironic requests nag quickly along the furiously spec",371258
4594,Customer#000004594,41256.3456,1758.97,ETHIOPIA,ng p9Ik00p7yUkguVFgwSnt,15-646-778-1835,ickly even accounts. pending foxes cajol,372140
4594,Customer#000004594,61459.5456,1758.97,ETHIOPIA,ng p9Ik00p7yUkguVFgwSnt,15-646-778-1835,ickly even accounts. pending foxes cajol,372146
2633,Customer#000002633,45126.75779999999,7882.14,ETHIOPIA,"k2KcCkv7k1BXIV9VH,SqTzBUBEj",15-412-179-5201,the slyly pending packages unwind slyly blithely final pearls. furiously ironic dependencies boos,398327
2633,Customer#000002633,34171.04579999999,7882.14,ETHIOPIA,"k2KcCkv7k1BXIV9VH,SqTzBUBEj",15-412-179-5201,the slyly pending packages unwind slyly blithely final pearls. furiously ironic dependencies boos,398335
2633,Customer#000002633,0.0,7882.14,ETHIOPIA,"k2KcCkv7k1BXIV9VH,SqTzBUBEj",15-412-179-5201,the slyly pending packages unwind slyly blithely final pearls. furiously ironic dependencies boos,398337
3569,Customer#000003569,0.0,1236.86,CANADA,KlBp1VAhzEjPTwJq2GDZLO2ZFPjxj,13-844-681-6205,olites sleep. even pinto beans wake fluffily blithely ironic foxes. sly,404849
