c_custkey,c_name,revenue,c_acctbal,n_name,c_address,c_phone,c_comment,timestamp
9913,Customer#000009913,67428.63,-510.03,ALGERIA,"iTlcp3HG5TCSWjsgm5fSuJj5qwVe,CXPxAecjjm",10-716-617-7912,"ress, pending requests. furiously bold packages snooze carefully alo",505532
9913,Customer#000009913,111790.2204,-510.03,ALGERIA,"iTlcp3HG5TCSWjsgm5fSuJj5qwVe,CXPxAecjjm",10-716-617-7912,"ress, pending requests. furiously bold packages snooze carefully alo",505532
9913,Customer#000009913,148871.24360000002,-510.03,ALGERIA,"iTlcp3HG5TCSWjsgm5fSuJj5qwVe,CXPxAecjjm",10-716-617-7912,"ress, pending requests. furiously bold packages snooze carefully alo",505532
9913,Customer#000009913,214257.6374,-510.03,ALGERIA,"iTlcp3HG5TCSWjsgm5fSuJj5qwVe,CXPxAecjjm",10-716-617-7912,"ress, pending requests. furiously bold packages snooze carefully alo",505532
9917,Customer#000009917,46332.72,6569.38,FRANCE,"5REos,hSkevhi196OGAL3dRgTFWpagtL,vsR",16-359-859-2186,ickly even dinos haggle after the even asymptotes; blithely regul,505736
9917,Customer#000009917,85949.7975,6569.38,FRANCE,"5REos,hSkevhi196OGAL3dRgTFWpagtL,vsR",16-359-859-2186,ickly even dinos haggle after the even asymptotes; blithely regul,505736
9917,Customer#000009917,150501.237,6569.38,FRANCE,"5REos,hSkevhi196OGAL3dRgTFWpagtL,vsR",16-359-859-2186,ickly even dinos haggle after the even asymptotes; blithely regul,505736
9925,Customer#000009925,24276.0225,6781.83,IRAQ,fSY5svVNTySzp2MQxn6IeWMcztuQ,21-442-161-4519,refully regular packages according to the deposits affix slyly fluffily unusual theodoli,506144
9925,Customer#000009925,56538.70049999999,6781.83,IRAQ,fSY5svVNTySzp2MQxn6IeWMcztuQ,21-442-161-4519,refully regular packages according to the deposits affix slyly fluffily unusual theodoli,506144
9932,Customer#000009932,36616.671,8406.37,JAPAN,"dPdGMfx5Ubf,oo",22-793-427-9167,e carefully final ideas. even deposits integrate final instructions. blithely bold dolphins nod care,506501
9932,Customer#000009932,77791.1004,8406.37,JAPAN,"dPdGMfx5Ubf,oo",22-793-427-9167,e carefully final ideas. even deposits integrate final instructions. blithely bold dolphins nod care,506501
9934,Customer#000009934,22250.6048,7761.49,BRAZIL,wY9O8gIOXMXCKJnE,12-968-231-6413,e fluffily pending theodolites snooze quickly sly,506603
9934,Customer#000009934,70619.034,7761.49,BRAZIL,wY9O8gIOXMXCKJnE,12-968-231-6413,e fluffily pending theodolites snooze quickly sly,506603
9940,Customer#000009940,32676.008,5606.2,INDIA,cPEWobG6ypv3L6bolxQpl3O4,18-818-580-7542,l requests nag slyly around the carefully unusual foxes. ,506909
9940,Customer#000009940,51496.328,5606.2,INDIA,cPEWobG6ypv3L6bolxQpl3O4,18-818-580-7542,l requests nag slyly around the carefully unusual foxes. ,506909
9943,Customer#000009943,23079.782399999996,5031.94,INDONESIA,"1AJw3xITC7t1StW5qssuVe1D,itKr",19-780-370-2072,"uests. packages dazzle! special asymptotes are. carefully regular accounts haggle fluffily bold, bold pinto bean",507062
9947,Customer#000009947,24776.031,6973.0,MOROCCO,"d4M, eS3JAD7pTymqu",25-585-638-3521, fluffily. fluffily ironic deposits cajole. silent the,507266
9947,Customer#000009947,43842.350999999995,6973.0,MOROCCO,"d4M, eS3JAD7pTymqu",25-585-638-3521, fluffily. fluffily ironic deposits cajole. silent the,507266
9947,Customer#000009947,55509.861,6973.0,MOROCCO,"d4M, eS3JAD7pTymqu",25-585-638-3521, fluffily. fluffily ironic deposits cajole. silent the,507266
9949,Customer#000009949,26514.4698,4506.67,ARGENTINA,5rhn0cTpwvFkMGRcbAAw Tp5I9fkgBo,11-916-975-8305,final platelets. daring deposits cajole furiously. furiously pending instructions cajole ,507368
9949,Customer#000009949,34294.8546,4506.67,ARGENTINA,5rhn0cTpwvFkMGRcbAAw Tp5I9fkgBo,11-916-975-8305,final platelets. daring deposits cajole furiously. furiously pending instructions cajole ,507368
9949,Customer#000009949,55435.599,4506.67,ARGENTINA,5rhn0cTpwvFkMGRcbAAw Tp5I9fkgBo,11-916-975-8305,final platelets. daring deposits cajole furiously. furiously pending instructions cajole ,507368
9949,Customer#000009949,81343.845,4506.67,ARGENTINA,5rhn0cTpwvFkMGRcbAAw Tp5I9fkgBo,11-916-975-8305,final platelets. daring deposits cajole furiously. furiously pending instructions cajole ,507368
4817,Customer#000004817,25949.3598,2716.38,ARGENTINA,xIsK3cRLsxm7zv8fIpZkAyNgfhW,11-828-494-6197,ts haggle fluffily against the stealthily even multipliers; slyly final dep,512733
9952,Customer#000009952,25087.283999999996,411.44,JORDAN,5utf0XH14sRRZqA5A,23-967-277-1641,beans cajole slyly bold dugouts. ironic packages doubt blithely tithes. furiously regula,507521
9952,Customer#000009952,49146.227999999996,411.44,JORDAN,5utf0XH14sRRZqA5A,23-967-277-1641,beans cajole slyly bold dugouts. ironic packages doubt blithely tithes. furiously regula,507521
9952,Customer#000009952,62654.140799999994,411.44,JORDAN,5utf0XH14sRRZqA5A,23-967-277-1641,beans cajole slyly bold dugouts. ironic packages doubt blithely tithes. furiously regula,507521
9952,Customer#000009952,74610.37599999999,411.44,JORDAN,5utf0XH14sRRZqA5A,23-967-277-1641,beans cajole slyly bold dugouts. ironic packages doubt blithely tithes. furiously regula,507521
9976,Customer#000009976,27628.47,1853.51,IRAQ,"0hfwQu1U8AcRKR1x6Weg7yF2,kqzKk9ufXj",21-476-849-8274,"es nag carefully against the fluffily special packages. regular dependencies around the regular, unusual theo",508745
9982,Customer#000009982,51897.36949999999,4804.11,JORDAN,eTx6xRxKFUDruC7qJ ,23-166-174-8745,"y. ironic, regular deposits ab",509051
9982,Customer#000009982,71846.80149999999,4804.11,JORDAN,eTx6xRxKFUDruC7qJ ,23-166-174-8745,"y. ironic, regular deposits ab",509051
9988,Customer#000009988,15989.776,8727.4,EGYPT,t8ME3 TuAdxemhJskWz,14-911-270-6322,asymptotes. carefully pending deposits boost blithely final theodolites. ironic dependencies us,509357
9988,Customer#000009988,50363.515999999996,8727.4,EGYPT,t8ME3 TuAdxemhJskWz,14-911-270-6322,asymptotes. carefully pending deposits boost blithely final theodolites. ironic dependencies us,509357
9989,Customer#000009989,25910.102399999996,5399.61,INDONESIA,5817XMdJTmxFvL9QgkbuV8eRI7i4WUwsI,19-773-337-6909, ironic excuses alongside of the accounts ought to affix fur,509408
9989,Customer#000009989,32681.208399999996,5399.61,INDONESIA,5817XMdJTmxFvL9QgkbuV8eRI7i4WUwsI,19-773-337-6909, ironic excuses alongside of the accounts ought to affix fur,509408
9989,Customer#000009989,61197.01639999999,5399.61,INDONESIA,5817XMdJTmxFvL9QgkbuV8eRI7i4WUwsI,19-773-337-6909, ironic excuses alongside of the accounts ought to affix fur,509408
9991,Customer#000009991,59423.2,8997.22,INDONESIA,mLFQqblXJ340,19-284-728-9747,"aggle among the slyly ruthless theodolites. special, regular asymptotes along the quickly ev",509510
9994,Customer#000009994,31137.0696,4152.09,INDONESIA,"eW1Y,spB4PBKx,zIFoR,PbP",19-330-792-2851,uffy accounts wake against the slyly ironic id,509663
9997,Customer#000009997,17446.7748,6963.37,MOROCCO,HpU4d365Z0eUNGJI d2,25-924-598-2767,uriously express accounts! slyly regular packages should use against the fluff,509816
9997,Customer#000009997,25524.7244,6963.37,MOROCCO,HpU4d365Z0eUNGJI d2,25-924-598-2767,uriously express accounts! slyly regular packages should use against the fluff,509816
9997,Customer#000009997,93391.1594,6963.37,MOROCCO,HpU4d365Z0eUNGJI d2,25-924-598-2767,uriously express accounts! slyly regular packages should use against the fluff,509816
9997,Customer#000009997,114300.8306,6963.37,MOROCCO,HpU4d365Z0eUNGJI d2,25-924-598-2767,uriously express accounts! slyly regular packages should use against the fluff,509816
932,Customer#000000932,114261.5118,6553.37,JORDAN,HN9Ap0NsJG7Mb8O,23-300-708-7927,packages boost slyly along the furiously express foxes. ev,513431
932,Customer#000000932,124055.2947,6553.37,JORDAN,HN9Ap0NsJG7Mb8O,23-300-708-7927,packages boost slyly along the furiously express foxes. ev,513431
932,Customer#000000932,137581.8259,6553.37,JORDAN,HN9Ap0NsJG7Mb8O,23-300-708-7927,packages boost slyly along the furiously express foxes. ev,513431
4961,Customer#000004961,13565.376,8506.81,JAPAN,ZvC1XEaXGcqDa5CJg,22-428-881-7794,"tions kindle blithely unusual theodolites. packages snooze evenly. carefully even packages about the final, bo",513595
4961,Customer#000004961,20386.626800000002,8506.81,JAPAN,ZvC1XEaXGcqDa5CJg,22-428-881-7794,"tions kindle blithely unusual theodolites. packages snooze evenly. carefully even packages about the final, bo",513595
4103,Customer#000004103,30535.6695,4073.02,INDIA,KepVVVaFSXDWjzX,18-886-219-9132,ronic deposits haggle fluffily furiously bold pinto beans. bold dependencies haggle blithely,513661
4103,Customer#000004103,62150.9532,4073.02,INDIA,KepVVVaFSXDWjzX,18-886-219-9132,ronic deposits haggle fluffily furiously bold pinto beans. bold dependencies haggle blithely,513661
6641,Customer#000006641,75813.8976,9799.19,INDIA,gw3LD4q9DzXioZ37chuNxB2,18-212-860-9043,e furiously according to the theodolites. carefully bold ideas wake fina,513901
6641,Customer#000006641,97832.90759999999,9799.19,INDIA,gw3LD4q9DzXioZ37chuNxB2,18-212-860-9043,e furiously according to the theodolites. carefully bold ideas wake fina,513901
6641,Customer#000006641,138037.4808,9799.19,INDIA,gw3LD4q9DzXioZ37chuNxB2,18-212-860-9043,e furiously according to the theodolites. carefully bold ideas wake fina,513901
6641,Customer#000006641,139143.5784,9799.19,INDIA,gw3LD4q9DzXioZ37chuNxB2,18-212-860-9043,e furiously according to the theodolites. carefully bold ideas wake fina,513901
5747,Customer#000005747,3970.8942,8514.85,IRAQ,H3LDpP5l sIeBu8em,21-640-247-8247,uests. bold excuses shall have to sleep according to the packages; even theodolites solve fluffily fu,514395
9350,Customer#000009350,219074.6187,2320.42,INDIA,9Txiq8RsZS7r79MOHvXg,18-414-235-7092,"s use. packages sublate carefully after the fluffy, express platelets. furiously pending warthogs sleep around the",514788
521,Customer#000000521,6766.4225,5830.69,BRAZIL,MUEAEA1ZuvRofNY453Ckr4Apqk1GlOe,12-539-480-8897,ackages. stealthily even attainments sleep carefull,514854
521,Customer#000000521,10746.7425,5830.69,BRAZIL,MUEAEA1ZuvRofNY453Ckr4Apqk1GlOe,12-539-480-8897,ackages. stealthily even attainments sleep carefull,514854
521,Customer#000000521,75217.4133,5830.69,BRAZIL,MUEAEA1ZuvRofNY453Ckr4Apqk1GlOe,12-539-480-8897,ackages. stealthily even attainments sleep carefull,514854
521,Customer#000000521,129465.17050000001,5830.69,BRAZIL,MUEAEA1ZuvRofNY453Ckr4Apqk1GlOe,12-539-480-8897,ackages. stealthily even attainments sleep carefull,514854
521,Customer#000000521,148544.2123,5830.69,BRAZIL,MUEAEA1ZuvRofNY453Ckr4Apqk1GlOe,12-539-480-8897,ackages. stealthily even attainments sleep carefull,514854
6331,Customer#000006331,28786.485,3583.47,INDONESIA,"7,qAyD7LhheRuOcwIJEzmPI",19-824-332-5078, between the pinto beans cajole quickly among the slyly special foxes. furio,514910
1456,Customer#000001456,167944.3365,6123.69,JORDAN,zKDB5elqlAQoUQp,23-171-834-8997,"unusual accounts wake. even, ironic packages wake carefully. regular p",515165
1456,Customer#000001456,192739.5437,6123.69,JORDAN,zKDB5elqlAQoUQp,23-171-834-8997,"unusual accounts wake. even, ironic packages wake carefully. regular p",515165
1456,Customer#000001456,257346.35970000003,6123.69,JORDAN,zKDB5elqlAQoUQp,23-171-834-8997,"unusual accounts wake. even, ironic packages wake carefully. regular p",515165
1654,Customer#000001654,51523.836,1522.54,ETHIOPIA,igHSnmh 6yMC3vF,15-299-167-7023,"thely unusual requests boost slyly special, final requests. quickly exp",515308
1654,Customer#000001654,84167.187,1522.54,ETHIOPIA,igHSnmh 6yMC3vF,15-299-167-7023,"thely unusual requests boost slyly special, final requests. quickly exp",515308
5587,Customer#000005587,15954.813,4081.5,INDIA,"HTw7ahX4dWyaJcCyLcKY5Hs,Qx0W6EaG",18-855-282-3301,lyly express packages affix slyly fur,515640
5587,Customer#000005587,70977.825,4081.5,INDIA,"HTw7ahX4dWyaJcCyLcKY5Hs,Qx0W6EaG",18-855-282-3301,lyly express packages affix slyly fur,515640
5587,Customer#000005587,92444.139,4081.5,INDIA,"HTw7ahX4dWyaJcCyLcKY5Hs,Qx0W6EaG",18-855-282-3301,lyly express packages affix slyly fur,515640
5587,Customer#000005587,116382.28139999999,4081.5,INDIA,"HTw7ahX4dWyaJcCyLcKY5Hs,Qx0W6EaG",18-855-282-3301,lyly express packages affix slyly fur,515640
616,Customer#000000616,110020.2478,6898.65,ARGENTINA,yvUE7Qy3Ub6uGhPkuEJeOI,11-275-121-4443,ts. blithely bold packages sleep ,516048
3832,Customer#000003832,178316.74250000002,8410.4,ARGENTINA,3wA6Oop2y6KS,11-998-129-6699," slyly bold ideas. pending, even frets aroun",516104
3832,Customer#000003832,221636.543,8410.4,ARGENTINA,3wA6Oop2y6KS,11-998-129-6699," slyly bold ideas. pending, even frets aroun",516104
784,Customer#000000784,137539.41599999997,3170.47,KENYA,"evcGXqbosO6,qhx",24-975-574-2063,cajole quickly. ironic dependencies wake quickly. silent ideas use furiously ,516272
784,Customer#000000784,151704.91679999998,3170.47,KENYA,"evcGXqbosO6,qhx",24-975-574-2063,cajole quickly. ironic dependencies wake quickly. silent ideas use furiously ,516272
7598,Customer#000007598,40963.8096,5342.51,IRAN,7iLTHL1xfHJWhFuEDo,20-534-482-1060,excuses. warhorses use ruthlessly; slyly bold deposits haggle along the furiously even foxes. furiou,516318
7598,Customer#000007598,88115.30960000001,5342.51,IRAN,7iLTHL1xfHJWhFuEDo,20-534-482-1060,excuses. warhorses use ruthlessly; slyly bold deposits haggle along the furiously even foxes. furiou,516318
3598,Customer#000003598,37556.0376,5486.45,ETHIOPIA,FeukCZ4qeMbkcyZqe3g51iTZUZP0JK5xjrs5viy6,15-816-292-9454,the fluffily ironic packages nag slyly packages. carefully pending requests after the,516772
3598,Customer#000003598,78665.1711,5486.45,ETHIOPIA,FeukCZ4qeMbkcyZqe3g51iTZUZP0JK5xjrs5viy6,15-816-292-9454,the fluffily ironic packages nag slyly packages. carefully pending requests after the,516772
3598,Customer#000003598,125524.81910000001,5486.45,ETHIOPIA,FeukCZ4qeMbkcyZqe3g51iTZUZP0JK5xjrs5viy6,15-816-292-9454,the fluffily ironic packages nag slyly packages. carefully pending requests after the,516772
9898,Customer#000009898,33956.74799999999,1758.16,EGYPT,"je9Rsak6Le4ElaU78gU9hS,Upe39NddCD",14-926-990-5420,"n, regular requests. pending, regular p",516925
8206,Customer#000008206,39169.59160000001,6046.36,ARGENTINA,"Fm1oETYxbz02,4E,uA",11-571-859-1370,ect silent foxes. unusual packages nag carefully. silent gr,517741
8206,Customer#000008206,66309.61360000001,6046.36,ARGENTINA,"Fm1oETYxbz02,4E,uA",11-571-859-1370,ect silent foxes. unusual packages nag carefully. silent gr,517741
8206,Customer#000008206,69717.3448,6046.36,ARGENTINA,"Fm1oETYxbz02,4E,uA",11-571-859-1370,ect silent foxes. unusual packages nag carefully. silent gr,517741
10007,Customer#000010007,1576.647,920.44,IRAN,21VchekznkJbfWP13cgL0oEbGjY,20-170-926-3814," final deposits across the final, pending dependencies boost furiously acros",510326
10007,Customer#000010007,18383.0982,920.44,IRAN,21VchekznkJbfWP13cgL0oEbGjY,20-170-926-3814," final deposits across the final, pending dependencies boost furiously acros",510326
10007,Customer#000010007,29735.6004,920.44,IRAN,21VchekznkJbfWP13cgL0oEbGjY,20-170-926-3814," final deposits across the final, pending dependencies boost furiously acros",510326
9718,Customer#000009718,23499.462499999998,6109.17,INDONESIA,nGbEMh4AUQmP0Qz,19-220-531-6419,nder furiously even theodolites. regular e,518103
10015,Customer#000010015,32318.487,7947.13,GERMANY, 9U3se3Yk2IfkHcb9BT9oQJDI,17-963-915-2277,"r packages integrate after the instructions. pinto beans wake. ironic, pe",510734
10015,Customer#000010015,59314.450500000006,7947.13,GERMANY, 9U3se3Yk2IfkHcb9BT9oQJDI,17-963-915-2277,"r packages integrate after the instructions. pinto beans wake. ironic, pe",510734
10015,Customer#000010015,123785.161,7947.13,GERMANY, 9U3se3Yk2IfkHcb9BT9oQJDI,17-963-915-2277,"r packages integrate after the instructions. pinto beans wake. ironic, pe",510734
751,Customer#000000751,10982.6748,2130.98,ALGERIA,e OSrreG6sx7l1t3wAg8u11DWk D 9,10-658-550-2257,ges sleep furiously bold deposits. furiously regular requests cajole slyly. unusual accounts nag unusual ide,518210
751,Customer#000000751,21650.114800000003,2130.98,ALGERIA,e OSrreG6sx7l1t3wAg8u11DWk D 9,10-658-550-2257,ges sleep furiously bold deposits. furiously regular requests cajole slyly. unusual accounts nag unusual ide,518210
751,Customer#000000751,38725.072700000004,2130.98,ALGERIA,e OSrreG6sx7l1t3wAg8u11DWk D 9,10-658-550-2257,ges sleep furiously bold deposits. furiously regular requests cajole slyly. unusual accounts nag unusual ide,518210
751,Customer#000000751,98008.0727,2130.98,ALGERIA,e OSrreG6sx7l1t3wAg8u11DWk D 9,10-658-550-2257,ges sleep furiously bold deposits. furiously regular requests cajole slyly. unusual accounts nag unusual ide,518210
751,Customer#000000751,118267.8159,2130.98,ALGERIA,e OSrreG6sx7l1t3wAg8u11DWk D 9,10-658-550-2257,ges sleep furiously bold deposits. furiously regular requests cajole slyly. unusual accounts nag unusual ide,518210
751,Customer#000000751,135754.2959,2130.98,ALGERIA,e OSrreG6sx7l1t3wAg8u11DWk D 9,10-658-550-2257,ges sleep furiously bold deposits. furiously regular requests cajole slyly. unusual accounts nag unusual ide,518210
10069,Customer#000010069,64973.30840000001,7654.19,ALGERIA,kCak 6UmKGOED xne,10-236-306-1576,ructions. ironic patterns haggle. blithely brave requests boost slyly re,513488
10087,Customer#000010087,28499.4864,651.27,MOROCCO,"DpTCGhFecRg2Yt5nXl7Y7Rtjjh9E2tE7,2x",25-538-938-5794, express accounts according to the ironic pinto bean,514406
10087,Customer#000010087,30328.4844,651.27,MOROCCO,"DpTCGhFecRg2Yt5nXl7Y7Rtjjh9E2tE7,2x",25-538-938-5794, express accounts according to the ironic pinto bean,514406
10087,Customer#000010087,42191.566399999996,651.27,MOROCCO,"DpTCGhFecRg2Yt5nXl7Y7Rtjjh9E2tE7,2x",25-538-938-5794, express accounts according to the ironic pinto bean,514406
10087,Customer#000010087,92360.0816,651.27,MOROCCO,"DpTCGhFecRg2Yt5nXl7Y7Rtjjh9E2tE7,2x",25-538-938-5794, express accounts according to the ironic pinto bean,514406
10087,Customer#000010087,125828.1218,651.27,MOROCCO,"DpTCGhFecRg2Yt5nXl7Y7Rtjjh9E2tE7,2x",25-538-938-5794, express accounts according to the ironic pinto bean,514406
10087,Customer#000010087,173154.7066,651.27,MOROCCO,"DpTCGhFecRg2Yt5nXl7Y7Rtjjh9E2tE7,2x",25-538-938-5794, express accounts according to the ironic pinto bean,514406
10090,Customer#000010090,21519.302399999997,143.12,ALGERIA,"V hGXyPNk8wq,Icjw6D1Dt94ar1,",10-409-131-1008,pendencies wake packages. carefully even accounts nag above the blithely sile,514559
10090,Customer#000010090,48492.36719999999,143.12,ALGERIA,"V hGXyPNk8wq,Icjw6D1Dt94ar1,",10-409-131-1008,pendencies wake packages. carefully even accounts nag above the blithely sile,514559
10090,Customer#000010090,135936.0672,143.12,ALGERIA,"V hGXyPNk8wq,Icjw6D1Dt94ar1,",10-409-131-1008,pendencies wake packages. carefully even accounts nag above the blithely sile,514559
10099,Customer#000010099,16536.880100000002,6099.05,IRAN,UF6vCtHDgpUwJJvymZTCh9eZyx,20-718-397-9167,ly final foxes. even packages cajole closely again,515018
10108,Customer#000010108,45787.8564,505.59,KENYA,NsLRPCSlIn7gY94wzfPiw8LwlmP60crfoZKA,24-880-580-6840,"ray about the unusual accounts. pending ideas sublate carefully. even, ironic requests cajole enticingly pac",515477
10114,Customer#000010114,34203.698099999994,4346.51,KENYA,2zMMhp3AaBfAs8 ZcQ9BMTv,24-386-676-4473,furiously for the unusual requests. carefully pending dependencies wake ironic i,515783
10114,Customer#000010114,93822.8409,4346.51,KENYA,2zMMhp3AaBfAs8 ZcQ9BMTv,24-386-676-4473,furiously for the unusual requests. carefully pending dependencies wake ironic i,515783
10114,Customer#000010114,173454.7842,4346.51,KENYA,2zMMhp3AaBfAs8 ZcQ9BMTv,24-386-676-4473,furiously for the unusual requests. carefully pending dependencies wake ironic i,515783
10114,Customer#000010114,205363.78019999998,4346.51,KENYA,2zMMhp3AaBfAs8 ZcQ9BMTv,24-386-676-4473,furiously for the unusual requests. carefully pending dependencies wake ironic i,515783
10114,Customer#000010114,214200.4122,4346.51,KENYA,2zMMhp3AaBfAs8 ZcQ9BMTv,24-386-676-4473,furiously for the unusual requests. carefully pending dependencies wake ironic i,515783
10115,Customer#000010115,55079.388000000006,9713.71,BRAZIL,"hMLp1Ezlmk87,RQ5MCSV",12-539-722-3388,onic requests. regular dolphins against the idly final somas haggle idly carefully regular theodolites,515834
10115,Customer#000010115,85056.28950000001,9713.71,BRAZIL,"hMLp1Ezlmk87,RQ5MCSV",12-539-722-3388,onic requests. regular dolphins against the idly final somas haggle idly carefully regular theodolites,515834
10115,Customer#000010115,116577.88950000002,9713.71,BRAZIL,"hMLp1Ezlmk87,RQ5MCSV",12-539-722-3388,onic requests. regular dolphins against the idly final somas haggle idly carefully regular theodolites,515834
10115,Customer#000010115,198349.8995,9713.71,BRAZIL,"hMLp1Ezlmk87,RQ5MCSV",12-539-722-3388,onic requests. regular dolphins against the idly final somas haggle idly carefully regular theodolites,515834
10120,Customer#000010120,16560.5376,7705.85,FRANCE,0demGldQGo9QYxuQ9d,16-449-140-2811," slyly even theodolites. slyly silent deposits cajole. bold, final instructions sleep never within the slyly",516089
10126,Customer#000010126,37266.9552,677.79,BRAZIL,7Nwt5bk5c9h N74eJdLpMcxz4VttzbLZmfd77Sr,12-748-285-8462, unusual foxes sleep quickly across the waters. blithely final dependencies sleep quickly p,516395
10126,Customer#000010126,92515.8124,677.79,BRAZIL,7Nwt5bk5c9h N74eJdLpMcxz4VttzbLZmfd77Sr,12-748-285-8462, unusual foxes sleep quickly across the waters. blithely final dependencies sleep quickly p,516395
10127,Customer#000010127,1614.7,4549.75,FRANCE,Z N L9R9udQ,16-743-299-2004,es. final deposits wake according to the carefully express requests. slyly express ac,516446
10127,Customer#000010127,38244.007,4549.75,FRANCE,Z N L9R9udQ,16-743-299-2004,es. final deposits wake according to the carefully express requests. slyly express ac,516446
10127,Customer#000010127,95354.9574,4549.75,FRANCE,Z N L9R9udQ,16-743-299-2004,es. final deposits wake according to the carefully express requests. slyly express ac,516446
10127,Customer#000010127,178338.0774,4549.75,FRANCE,Z N L9R9udQ,16-743-299-2004,es. final deposits wake according to the carefully express requests. slyly express ac,516446
10132,Customer#000010132,14781.133399999999,5867.18,ARGENTINA,VpcTVy0A1WxmJtraEpSqWP5Kao19zkvH6,11-414-823-3381, asymptotes according to the boldly even theodolites ar,516701
10132,Customer#000010132,63410.6143,5867.18,ARGENTINA,VpcTVy0A1WxmJtraEpSqWP5Kao19zkvH6,11-414-823-3381, asymptotes according to the boldly even theodolites ar,516701
10132,Customer#000010132,86220.4468,5867.18,ARGENTINA,VpcTVy0A1WxmJtraEpSqWP5Kao19zkvH6,11-414-823-3381, asymptotes according to the boldly even theodolites ar,516701
10132,Customer#000010132,149476.8136,5867.18,ARGENTINA,VpcTVy0A1WxmJtraEpSqWP5Kao19zkvH6,11-414-823-3381, asymptotes according to the boldly even theodolites ar,516701
94,Customer#000000094,42933.3922,5500.11,INDONESIA,IfVNIN9KtkScJ9dUjK3Pg5gY1aFeaXewwf,19-953-499-8833,"latelets across the bold, final requests sleep according to the fluffily bold accounts. unusual deposits amon",518312
94,Customer#000000094,102742.12359999999,5500.11,INDONESIA,IfVNIN9KtkScJ9dUjK3Pg5gY1aFeaXewwf,19-953-499-8833,"latelets across the bold, final requests sleep according to the fluffily bold accounts. unusual deposits amon",518312
6481,Customer#000006481,169024.34290000002,7278.4,INDONESIA,QM0JCcwqe 2OSh5LpTjoQVL0dIbCJ3unJO5V,19-708-287-2759,pecial packages are busily according to the ironic escapades. slyly,518485
4981,Customer#000004981,20009.253599999996,6759.39,GERMANY,4AEFgls2dLpJsXKj6,17-918-635-1945,"he special, final accounts wake above the fluffily ironic deposits. pending requests cajole slyly slyly expr",518496
4981,Customer#000004981,66153.252,6759.39,GERMANY,4AEFgls2dLpJsXKj6,17-918-635-1945,"he special, final accounts wake above the fluffily ironic deposits. pending requests cajole slyly slyly expr",518496
4981,Customer#000004981,73371.3995,6759.39,GERMANY,4AEFgls2dLpJsXKj6,17-918-635-1945,"he special, final accounts wake above the fluffily ironic deposits. pending requests cajole slyly slyly expr",518496
4981,Customer#000004981,114281.9615,6759.39,GERMANY,4AEFgls2dLpJsXKj6,17-918-635-1945,"he special, final accounts wake above the fluffily ironic deposits. pending requests cajole slyly slyly expr",518496
814,Customer#000000814,27015.264,4011.18,MOROCCO,KmMC1nd5iOXTRlhzMu13Wtx,25-342-269-3824,yly at the blithely regular excuses. carefully thin pinto beans boost slyly furiously regu,518837
814,Customer#000000814,88629.726,4011.18,MOROCCO,KmMC1nd5iOXTRlhzMu13Wtx,25-342-269-3824,yly at the blithely regular excuses. carefully thin pinto beans boost slyly furiously regu,518837
814,Customer#000000814,109126.13699999999,4011.18,MOROCCO,KmMC1nd5iOXTRlhzMu13Wtx,25-342-269-3824,yly at the blithely regular excuses. carefully thin pinto beans boost slyly furiously regu,518837
814,Customer#000000814,118640.39699999998,4011.18,MOROCCO,KmMC1nd5iOXTRlhzMu13Wtx,25-342-269-3824,yly at the blithely regular excuses. carefully thin pinto beans boost slyly furiously regu,518837
1565,Customer#000001565,32410.769999999997,1820.03,BRAZIL,"EWQO5Ck,nMuHVQimqL8dLrixRP6QKveXcz9QgorW",12-402-178-2007,ously regular accounts wake slyly ironic idea,518944
1565,Customer#000001565,73899.51,1820.03,BRAZIL,"EWQO5Ck,nMuHVQimqL8dLrixRP6QKveXcz9QgorW",12-402-178-2007,ously regular accounts wake slyly ironic idea,518944
2408,Customer#000002408,21798.7692,1382.87,CANADA,TmBXhmFYX04RT 9N WbRmNS9SZp3p12,13-109-566-4777,arefully bold accounts wake furiousl,519118
2408,Customer#000002408,36097.5628,1382.87,CANADA,TmBXhmFYX04RT 9N WbRmNS9SZp3p12,13-109-566-4777,arefully bold accounts wake furiousl,519118
2408,Customer#000002408,75169.2598,1382.87,CANADA,TmBXhmFYX04RT 9N WbRmNS9SZp3p12,13-109-566-4777,arefully bold accounts wake furiousl,519118
2408,Customer#000002408,76190.48,1382.87,CANADA,TmBXhmFYX04RT 9N WbRmNS9SZp3p12,13-109-566-4777,arefully bold accounts wake furiousl,519118
1894,Customer#000001894,320158.3652,5415.55,JAPAN,"X,KINka,nciwGbK",22-832-993-2803, final deposits. regular frays was blithely carefully regular platelets. even dolphins run among the ,519261
1894,Customer#000001894,342713.516,5415.55,JAPAN,"X,KINka,nciwGbK",22-832-993-2803, final deposits. regular frays was blithely carefully regular platelets. even dolphins run among the ,519261
740,Customer#000000740,14532.926399999998,1733.76,IRAN,FCerGpsfsWAsBrQTyqdzMxUQnbQembHKGg,20-215-156-3727,"ets. final, blithe theodolites abou",519373
740,Customer#000000740,72639.0076,1733.76,IRAN,FCerGpsfsWAsBrQTyqdzMxUQnbQembHKGg,20-215-156-3727,"ets. final, blithe theodolites abou",519373
740,Customer#000000740,97059.8476,1733.76,IRAN,FCerGpsfsWAsBrQTyqdzMxUQnbQembHKGg,20-215-156-3727,"ets. final, blithe theodolites abou",519373
