c_custkey,c_name,revenue,c_acctbal,n_name,c_address,c_phone,c_comment,timestamp
64918,Customer#000064918,13656.306,206.45,IRAQ,ucBppO7hYghZir9qNrjvu3fBDZ7lWgea,21-539-379-3577,fully inside the special braids. final pin,6746816
64918,Customer#000064918,26940.764,206.45,IRAQ,ucBppO7hYghZir9qNrjvu3fBDZ7lWgea,21-539-379-3577,fully inside the special braids. final pin,6746816
64918,Customer#000064918,80950.2536,206.45,IRAQ,ucBppO7hYghZir9qNrjvu3fBDZ7lWgea,21-539-379-3577,fully inside the special braids. final pin,6746816
64918,Customer#000064918,130038.1925,206.45,IRAQ,ucBppO7hYghZir9qNrjvu3fBDZ7lWgea,21-539-379-3577,fully inside the special braids. final pin,6746816
64918,Customer#000064918,116381.88650000001,206.45,IRAQ,ucBppO7hYghZir9qNrjvu3fBDZ7lWgea,21-539-379-3577,fully inside the special braids. final pin,6749063
64918,Customer#000064918,103097.42850000001,206.45,IRAQ,ucBppO7hYghZir9qNrjvu3fBDZ7lWgea,21-539-379-3577,fully inside the special braids. final pin,6749063
64918,Customer#000064918,49087.93890000001,206.45,IRAQ,ucBppO7hYghZir9qNrjvu3fBDZ7lWgea,21-539-379-3577,fully inside the special braids. final pin,6749063
64918,Customer#000064918,7.275957614183426E-12,206.45,IRAQ,ucBppO7hYghZir9qNrjvu3fBDZ7lWgea,21-539-379-3577,fully inside the special braids. final pin,6749063
67630,Customer#000067630,5517.4616,7864.43,IRAQ,twGnH6PkyZF,21-208-360-3993,ggle carefully around the iron,6789178
67630,Customer#000067630,43283.861600000004,7864.43,IRAQ,twGnH6PkyZF,21-208-360-3993,ggle carefully around the iron,6789178
67630,Customer#000067630,76211.2106,7864.43,IRAQ,twGnH6PkyZF,21-208-360-3993,ggle carefully around the iron,6789178
67630,Customer#000067630,125847.9068,7864.43,IRAQ,twGnH6PkyZF,21-208-360-3993,ggle carefully around the iron,6789178
67630,Customer#000067630,120330.4452,7864.43,IRAQ,twGnH6PkyZF,21-208-360-3993,ggle carefully around the iron,7043091
67630,Customer#000067630,82564.0452,7864.43,IRAQ,twGnH6PkyZF,21-208-360-3993,ggle carefully around the iron,7043093
67630,Customer#000067630,49636.69619999999,7864.43,IRAQ,twGnH6PkyZF,21-208-360-3993,ggle carefully around the iron,7043095
67630,Customer#000067630,-7.275957614183426E-12,7864.43,IRAQ,twGnH6PkyZF,21-208-360-3993,ggle carefully around the iron,7043101
69035,Customer#000069035,14653.116,2042.11,IRAQ,"XBHCjxWzOtZgxwf0zG, jqM4fdfKbJoV0y",21-902-809-7124,ely regular packages do wake blithely? special deposits use,7050532
69035,Customer#000069035,23117.306,2042.11,IRAQ,"XBHCjxWzOtZgxwf0zG, jqM4fdfKbJoV0y",21-902-809-7124,ely regular packages do wake blithely? special deposits use,7050532
69035,Customer#000069035,8464.19,2042.11,IRAQ,"XBHCjxWzOtZgxwf0zG, jqM4fdfKbJoV0y",21-902-809-7124,ely regular packages do wake blithely? special deposits use,7168997
69035,Customer#000069035,0.0,2042.11,IRAQ,"XBHCjxWzOtZgxwf0zG, jqM4fdfKbJoV0y",21-902-809-7124,ely regular packages do wake blithely? special deposits use,7168997
71014,Customer#000071014,9591.792,227.27,JAPAN,"qp76vmSv0,5IXKroJuJcsSy625raJ4s4bORUZSv",22-301-412-9589," accounts after the bold, bold deposits boost carefully around the express re",7216530
70969,Customer#000070969,5924.609600000001,5316.22,JAPAN,D61oVRBN9U tP8VC9Y8yxzANtDAe f18UNN,22-693-970-1444, boost among the slyly final requests. quickly unu,7231196
71449,Customer#000071449,32971.32000000001,9847.88,JAPAN,bc4JcdLkelSaWG v,22-432-214-2217,e fluffily regular requests. deposits sleep quickly near the,7292438
71449,Customer#000071449,68785.56,9847.88,JAPAN,bc4JcdLkelSaWG v,22-432-214-2217,e fluffily regular requests. deposits sleep quickly near the,7292438
71449,Customer#000071449,130924.76,9847.88,JAPAN,bc4JcdLkelSaWG v,22-432-214-2217,e fluffily regular requests. deposits sleep quickly near the,7292438
70969,Customer#000070969,0.0,5316.22,JAPAN,D61oVRBN9U tP8VC9Y8yxzANtDAe f18UNN,22-693-970-1444, boost among the slyly final requests. quickly unu,7366267
71014,Customer#000071014,0.0,227.27,JAPAN,"qp76vmSv0,5IXKroJuJcsSy625raJ4s4bORUZSv",22-301-412-9589," accounts after the bold, bold deposits boost carefully around the express re",7370857
71449,Customer#000071449,97953.43999999999,9847.88,JAPAN,bc4JcdLkelSaWG v,22-432-214-2217,e fluffily regular requests. deposits sleep quickly near the,7415227
71449,Customer#000071449,62139.19999999999,9847.88,JAPAN,bc4JcdLkelSaWG v,22-432-214-2217,e fluffily regular requests. deposits sleep quickly near the,7415227
71449,Customer#000071449,-7.275957614183426E-12,9847.88,JAPAN,bc4JcdLkelSaWG v,22-432-214-2217,e fluffily regular requests. deposits sleep quickly near the,7415227
82786,Customer#000082786,9564.702,8253.06,JORDAN,"EZCHhHuKRtMJyJi,DAyX0JGavmWUuJ",23-612-709-2463,es according to the slowly bold excuses nod carefully pl,8316602
82786,Customer#000082786,43207.67519999999,8253.06,JORDAN,"EZCHhHuKRtMJyJi,DAyX0JGavmWUuJ",23-612-709-2463,es according to the slowly bold excuses nod carefully pl,8316602
82786,Customer#000082786,33642.97319999999,8253.06,JORDAN,"EZCHhHuKRtMJyJi,DAyX0JGavmWUuJ",23-612-709-2463,es according to the slowly bold excuses nod carefully pl,8406491
82786,Customer#000082786,0.0,8253.06,JORDAN,"EZCHhHuKRtMJyJi,DAyX0JGavmWUuJ",23-612-709-2463,es according to the slowly bold excuses nod carefully pl,8406493
83777,Customer#000083777,51825.6935,6846.47,JORDAN,KJJeCy2Lhdn3A,23-437-748-6590,", express accounts must was fluffily fluffily ",8417684
83777,Customer#000083777,0.0,6846.47,JORDAN,KJJeCy2Lhdn3A,23-437-748-6590,", express accounts must was fluffily fluffily ",8440535
88783,Customer#000088783,41326.65,9157.84,MOROCCO,BQJVMZIUxR4ukX0MCuzwnPrZ4D,25-938-684-7713,"ly bold courts. carefully thin pinto beans wake furiously regular asymptotes. unusual, busy platelets haggle about ",9052536
88783,Customer#000088783,90886.04000000001,9157.84,MOROCCO,BQJVMZIUxR4ukX0MCuzwnPrZ4D,25-938-684-7713,"ly bold courts. carefully thin pinto beans wake furiously regular asymptotes. unusual, busy platelets haggle about ",9052536
90053,Customer#000090053,47353.264800000004,7288.16,MOROCCO,Rwi0BicHYlrM9wWfwhBTFLAZ,25-557-796-7407,es are furiously bold theodolites. carefully regular p,9057840
88783,Customer#000088783,49559.39000000001,9157.84,MOROCCO,BQJVMZIUxR4ukX0MCuzwnPrZ4D,25-938-684-7713,"ly bold courts. carefully thin pinto beans wake furiously regular asymptotes. unusual, busy platelets haggle about ",9176159
88783,Customer#000088783,7.275957614183426E-12,9157.84,MOROCCO,BQJVMZIUxR4ukX0MCuzwnPrZ4D,25-938-684-7713,"ly bold courts. carefully thin pinto beans wake furiously regular asymptotes. unusual, busy platelets haggle about ",9176159
90053,Customer#000090053,0.0,7288.16,MOROCCO,Rwi0BicHYlrM9wWfwhBTFLAZ,25-557-796-7407,es are furiously bold theodolites. carefully regular p,9224557
94255,Customer#000094255,32589.693,1840.41,MOZAMBIQUE,GG6v7YMNjUtXrXX7qu,26-724-494-3479,"ts haggle along the slyly regular forges. special, bold packages are thinly after the pending, e",9664538
94255,Customer#000094255,76969.014,1840.41,MOZAMBIQUE,GG6v7YMNjUtXrXX7qu,26-724-494-3479,"ts haggle along the slyly regular forges. special, bold packages are thinly after the pending, e",9664538
94255,Customer#000094255,117051.661,1840.41,MOZAMBIQUE,GG6v7YMNjUtXrXX7qu,26-724-494-3479,"ts haggle along the slyly regular forges. special, bold packages are thinly after the pending, e",9664538
94255,Customer#000094255,142802.5918,1840.41,MOZAMBIQUE,GG6v7YMNjUtXrXX7qu,26-724-494-3479,"ts haggle along the slyly regular forges. special, bold packages are thinly after the pending, e",9664538
96031,Customer#000096031,3463.548,-525.55,MOZAMBIQUE,BHGrXRCbL9,26-591-374-1232, special packages. requests after the fl,9727804
96031,Customer#000096031,6127.9608,-525.55,MOZAMBIQUE,BHGrXRCbL9,26-591-374-1232, special packages. requests after the fl,9727812
94255,Customer#000094255,110212.8988,1840.41,MOZAMBIQUE,GG6v7YMNjUtXrXX7qu,26-724-494-3479,"ts haggle along the slyly regular forges. special, bold packages are thinly after the pending, e",9741447
94255,Customer#000094255,65833.5778,1840.41,MOZAMBIQUE,GG6v7YMNjUtXrXX7qu,26-724-494-3479,"ts haggle along the slyly regular forges. special, bold packages are thinly after the pending, e",9741447
94255,Customer#000094255,25750.930800000002,1840.41,MOZAMBIQUE,GG6v7YMNjUtXrXX7qu,26-724-494-3479,"ts haggle along the slyly regular forges. special, bold packages are thinly after the pending, e",9741447
94255,Customer#000094255,3.637978807091713E-12,1840.41,MOZAMBIQUE,GG6v7YMNjUtXrXX7qu,26-724-494-3479,"ts haggle along the slyly regular forges. special, bold packages are thinly after the pending, e",9741447
96031,Customer#000096031,2664.4128,-525.55,MOZAMBIQUE,BHGrXRCbL9,26-591-374-1232, special packages. requests after the fl,9982805
96031,Customer#000096031,0.0,-525.55,MOZAMBIQUE,BHGrXRCbL9,26-591-374-1232, special packages. requests after the fl,9982813
100256,Customer#000100256,59287.125,7124.94,MOZAMBIQUE,"4adIgr,bqfu T2BK9Jl",26-718-275-4275,ns run at the blithely final instructions. special deposits cajole slyly carefully i,10098548
100256,Customer#000100256,89231.745,7124.94,MOZAMBIQUE,"4adIgr,bqfu T2BK9Jl",26-718-275-4275,ns run at the blithely final instructions. special deposits cajole slyly carefully i,10098548
100256,Customer#000100256,29944.619999999995,7124.94,MOZAMBIQUE,"4adIgr,bqfu T2BK9Jl",26-718-275-4275,ns run at the blithely final instructions. special deposits cajole slyly carefully i,10320029
100256,Customer#000100256,-7.275957614183426E-12,7124.94,MOZAMBIQUE,"4adIgr,bqfu T2BK9Jl",26-718-275-4275,ns run at the blithely final instructions. special deposits cajole slyly carefully i,10320031
100000,Customer#000100000,20604.292800000003,4840.82,PERU,Y0wsoJZmr uEKKc9sM,27-488-516-6598, according to the regular pains. ,10289260
100000,Customer#000100000,75446.70000000001,4840.82,PERU,Y0wsoJZmr uEKKc9sM,27-488-516-6598, according to the regular pains. ,10289264
100000,Customer#000100000,103332.32700000002,4840.82,PERU,Y0wsoJZmr uEKKc9sM,27-488-516-6598, according to the regular pains. ,10289266
100000,Customer#000100000,82728.03420000002,4840.82,PERU,Y0wsoJZmr uEKKc9sM,27-488-516-6598, according to the regular pains. ,10327439
100000,Customer#000100000,27885.627000000022,4840.82,PERU,Y0wsoJZmr uEKKc9sM,27-488-516-6598, according to the regular pains. ,10327439
100000,Customer#000100000,2.1827872842550278E-11,4840.82,PERU,Y0wsoJZmr uEKKc9sM,27-488-516-6598, according to the regular pains. ,10327439
103696,Customer#000103696,55246.253,7991.7,PERU,ZkeF2E wouJ2OhRNBcOWSbsO1WoHJG412bO,27-334-285-4773, even requests sleep accounts. furiously express instructions detec,10449430
103696,Customer#000103696,64338.5656,7991.7,PERU,ZkeF2E wouJ2OhRNBcOWSbsO1WoHJG412bO,27-334-285-4773, even requests sleep accounts. furiously express instructions detec,10449430
103696,Customer#000103696,127323.7696,7991.7,PERU,ZkeF2E wouJ2OhRNBcOWSbsO1WoHJG412bO,27-334-285-4773, even requests sleep accounts. furiously express instructions detec,10449430
103966,Customer#000103966,8012.07,8681.74,PERU,"j6ycQ7exeJPG,QBNI7CIsX4rXKlrKFKVAPcmw",27-716-570-4142,yly regular excuses. furiously unusual requests across th,10582214
103696,Customer#000103696,72077.5166,7991.7,PERU,ZkeF2E wouJ2OhRNBcOWSbsO1WoHJG412bO,27-334-285-4773, even requests sleep accounts. furiously express instructions detec,10696145
103696,Customer#000103696,62985.204,7991.7,PERU,ZkeF2E wouJ2OhRNBcOWSbsO1WoHJG412bO,27-334-285-4773, even requests sleep accounts. furiously express instructions detec,10696155
103696,Customer#000103696,0.0,7991.7,PERU,ZkeF2E wouJ2OhRNBcOWSbsO1WoHJG412bO,27-334-285-4773, even requests sleep accounts. furiously express instructions detec,10696159
103700,Customer#000103700,64199.0258,4538.79,PERU,"0r,,3Cu7DpK1P3Rg9OjzUd1s cWA",27-759-968-6383,ly regular deposits. slyly unusual requests during the blithely regular deposits integrate fluffily furio,10710360
103700,Customer#000103700,98766.3698,4538.79,PERU,"0r,,3Cu7DpK1P3Rg9OjzUd1s cWA",27-759-968-6383,ly regular deposits. slyly unusual requests during the blithely regular deposits integrate fluffily furio,10710368
103700,Customer#000103700,136087.10820000002,4538.79,PERU,"0r,,3Cu7DpK1P3Rg9OjzUd1s cWA",27-759-968-6383,ly regular deposits. slyly unusual requests during the blithely regular deposits integrate fluffily furio,10710374
103700,Customer#000103700,71888.08240000001,4538.79,PERU,"0r,,3Cu7DpK1P3Rg9OjzUd1s cWA",27-759-968-6383,ly regular deposits. slyly unusual requests during the blithely regular deposits integrate fluffily furio,10710360
103700,Customer#000103700,37320.73840000002,4538.79,PERU,"0r,,3Cu7DpK1P3Rg9OjzUd1s cWA",27-759-968-6383,ly regular deposits. slyly unusual requests during the blithely regular deposits integrate fluffily furio,10710368
103700,Customer#000103700,1.4551915228366852E-11,4538.79,PERU,"0r,,3Cu7DpK1P3Rg9OjzUd1s cWA",27-759-968-6383,ly regular deposits. slyly unusual requests during the blithely regular deposits integrate fluffily furio,10710374
103966,Customer#000103966,0.0,8681.74,PERU,"j6ycQ7exeJPG,QBNI7CIsX4rXKlrKFKVAPcmw",27-716-570-4142,yly regular excuses. furiously unusual requests across th,10731971
106609,Customer#000106609,53477.727999999996,6239.71,PERU,5TeUQlkDM8d,27-686-505-7063,quests around the express deposits dete,10746556
106609,Customer#000106609,76251.904,6239.71,PERU,5TeUQlkDM8d,27-686-505-7063,quests around the express deposits dete,10746556
106609,Customer#000106609,91530.08119999999,6239.71,PERU,5TeUQlkDM8d,27-686-505-7063,quests around the express deposits dete,10746556
106609,Customer#000106609,112824.50119999998,6239.71,PERU,5TeUQlkDM8d,27-686-505-7063,quests around the express deposits dete,10746556
106609,Customer#000106609,59346.77319999999,6239.71,PERU,5TeUQlkDM8d,27-686-505-7063,quests around the express deposits dete,10840749
106609,Customer#000106609,36572.59719999999,6239.71,PERU,5TeUQlkDM8d,27-686-505-7063,quests around the express deposits dete,10840751
106609,Customer#000106609,21294.41999999999,6239.71,PERU,5TeUQlkDM8d,27-686-505-7063,quests around the express deposits dete,10840755
106609,Customer#000106609,-7.275957614183426E-12,6239.71,PERU,5TeUQlkDM8d,27-686-505-7063,quests around the express deposits dete,10840765
107032,Customer#000107032,46218.8496,-434.04,CHINA,GlcnXs4dEJuM7,28-391-276-3788,ccounts serve slyly. final theodolites since the blithely pending deposits are acc,10888542
107032,Customer#000107032,0.0,-434.04,CHINA,GlcnXs4dEJuM7,28-391-276-3788,ccounts serve slyly. final theodolites since the blithely pending deposits are acc,11044705
111029,Customer#000111029,39884.292,5426.91,CHINA,"bWgHLjBygTISRI,z6s zIjTfR8SWb4",28-395-227-5245, furiously unusual pinto beans. carefully ironic requests are sometimes ironic packages. f,11197398
111029,Customer#000111029,0.0,5426.91,CHINA,"bWgHLjBygTISRI,z6s zIjTfR8SWb4",28-395-227-5245, furiously unusual pinto beans. carefully ironic requests are sometimes ironic packages. f,11338809
113533,Customer#000113533,42321.888,5328.58,ROMANIA,"OWTm,Mcv1kEYfDiVX2",29-577-383-2613,y even accounts maintain ruthlessly r,11500544
113533,Customer#000113533,57569.2016,5328.58,ROMANIA,"OWTm,Mcv1kEYfDiVX2",29-577-383-2613,y even accounts maintain ruthlessly r,11500544
113533,Customer#000113533,134340.24560000002,5328.58,ROMANIA,"OWTm,Mcv1kEYfDiVX2",29-577-383-2613,y even accounts maintain ruthlessly r,11500544
113533,Customer#000113533,136628.44060000003,5328.58,ROMANIA,"OWTm,Mcv1kEYfDiVX2",29-577-383-2613,y even accounts maintain ruthlessly r,11500544
113243,Customer#000113243,50721.688,307.64,ROMANIA,j8hDM7opF5ir6J0ai paQeo70fYrHh9fH,29-433-827-4754,"ymptotes haggle quickly. bold, bo",11544390
113243,Customer#000113243,57771.312000000005,307.64,ROMANIA,j8hDM7opF5ir6J0ai paQeo70fYrHh9fH,29-433-827-4754,"ymptotes haggle quickly. bold, bo",11544394
113243,Customer#000113243,84875.01150000001,307.64,ROMANIA,j8hDM7opF5ir6J0ai paQeo70fYrHh9fH,29-433-827-4754,"ymptotes haggle quickly. bold, bo",11544398
113243,Customer#000113243,98028.7635,307.64,ROMANIA,j8hDM7opF5ir6J0ai paQeo70fYrHh9fH,29-433-827-4754,"ymptotes haggle quickly. bold, bo",11544400
113243,Customer#000113243,108346.6341,307.64,ROMANIA,j8hDM7opF5ir6J0ai paQeo70fYrHh9fH,29-433-827-4754,"ymptotes haggle quickly. bold, bo",11544406
113533,Customer#000113533,94306.55260000002,5328.58,ROMANIA,"OWTm,Mcv1kEYfDiVX2",29-577-383-2613,y even accounts maintain ruthlessly r,11626167
113533,Customer#000113533,79059.23900000003,5328.58,ROMANIA,"OWTm,Mcv1kEYfDiVX2",29-577-383-2613,y even accounts maintain ruthlessly r,11626167
113533,Customer#000113533,2288.1950000000215,5328.58,ROMANIA,"OWTm,Mcv1kEYfDiVX2",29-577-383-2613,y even accounts maintain ruthlessly r,11626167
113533,Customer#000113533,2.1373125491663814E-11,5328.58,ROMANIA,"OWTm,Mcv1kEYfDiVX2",29-577-383-2613,y even accounts maintain ruthlessly r,11626167
113243,Customer#000113243,57624.946099999994,307.64,ROMANIA,j8hDM7opF5ir6J0ai paQeo70fYrHh9fH,29-433-827-4754,"ymptotes haggle quickly. bold, bo",11678229
113243,Customer#000113243,50575.32209999999,307.64,ROMANIA,j8hDM7opF5ir6J0ai paQeo70fYrHh9fH,29-433-827-4754,"ymptotes haggle quickly. bold, bo",11678229
113243,Customer#000113243,23471.62259999999,307.64,ROMANIA,j8hDM7opF5ir6J0ai paQeo70fYrHh9fH,29-433-827-4754,"ymptotes haggle quickly. bold, bo",11678229
113243,Customer#000113243,10317.870599999991,307.64,ROMANIA,j8hDM7opF5ir6J0ai paQeo70fYrHh9fH,29-433-827-4754,"ymptotes haggle quickly. bold, bo",11678229
113243,Customer#000113243,-9.094947017729282E-12,307.64,ROMANIA,j8hDM7opF5ir6J0ai paQeo70fYrHh9fH,29-433-827-4754,"ymptotes haggle quickly. bold, bo",11678229
116089,Customer#000116089,41771.184,5188.94,ROMANIA,uwc9UWkwOtw8jJ0H9ryZxWa82bohJKkfylwf,29-352-547-1394,e furiously pending accounts doubt bold courts. ironic deposits are carefully according,11713520
116089,Customer#000116089,93082.3604,5188.94,ROMANIA,uwc9UWkwOtw8jJ0H9ryZxWa82bohJKkfylwf,29-352-547-1394,e furiously pending accounts doubt bold courts. ironic deposits are carefully according,11713520
116089,Customer#000116089,112312.66040000001,5188.94,ROMANIA,uwc9UWkwOtw8jJ0H9ryZxWa82bohJKkfylwf,29-352-547-1394,e furiously pending accounts doubt bold courts. ironic deposits are carefully according,11713520
116089,Customer#000116089,70541.47640000001,5188.94,ROMANIA,uwc9UWkwOtw8jJ0H9ryZxWa82bohJKkfylwf,29-352-547-1394,e furiously pending accounts doubt bold courts. ironic deposits are carefully according,11891065
116089,Customer#000116089,19230.30000000001,5188.94,ROMANIA,uwc9UWkwOtw8jJ0H9ryZxWa82bohJKkfylwf,29-352-547-1394,e furiously pending accounts doubt bold courts. ironic deposits are carefully according,11891069
116089,Customer#000116089,1.0913936421275139E-11,5188.94,ROMANIA,uwc9UWkwOtw8jJ0H9ryZxWa82bohJKkfylwf,29-352-547-1394,e furiously pending accounts doubt bold courts. ironic deposits are carefully according,11891073
118522,Customer#000118522,38534.059199999996,4287.61,ROMANIA,"dYpQih4mO61nTClGLy1sqyqfp27Z1vinAtZxM2,",29-987-291-7925,fully blithely unusual warthogs. fluffily silen,11961686
118522,Customer#000118522,40532.395,4287.61,ROMANIA,"dYpQih4mO61nTClGLy1sqyqfp27Z1vinAtZxM2,",29-987-291-7925,fully blithely unusual warthogs. fluffily silen,11961686
118522,Customer#000118522,46289.244999999995,4287.61,ROMANIA,"dYpQih4mO61nTClGLy1sqyqfp27Z1vinAtZxM2,",29-987-291-7925,fully blithely unusual warthogs. fluffily silen,11961686
118522,Customer#000118522,80092.4417,4287.61,ROMANIA,"dYpQih4mO61nTClGLy1sqyqfp27Z1vinAtZxM2,",29-987-291-7925,fully blithely unusual warthogs. fluffily silen,11961686
118522,Customer#000118522,41558.3825,4287.61,ROMANIA,"dYpQih4mO61nTClGLy1sqyqfp27Z1vinAtZxM2,",29-987-291-7925,fully blithely unusual warthogs. fluffily silen,12081635
118522,Customer#000118522,39560.0467,4287.61,ROMANIA,"dYpQih4mO61nTClGLy1sqyqfp27Z1vinAtZxM2,",29-987-291-7925,fully blithely unusual warthogs. fluffily silen,12081641
118522,Customer#000118522,33803.1967,4287.61,ROMANIA,"dYpQih4mO61nTClGLy1sqyqfp27Z1vinAtZxM2,",29-987-291-7925,fully blithely unusual warthogs. fluffily silen,12081643
118522,Customer#000118522,0.0,4287.61,ROMANIA,"dYpQih4mO61nTClGLy1sqyqfp27Z1vinAtZxM2,",29-987-291-7925,fully blithely unusual warthogs. fluffily silen,12081645
118687,Customer#000118687,46127.04,1551.9,ROMANIA,"tngrvzVWBJmm90OLganGC,M7fwRQp4XfScu",29-381-602-2802,lly final asymptotes haggle furiously. accounts cajole-- expre,12057144
118687,Customer#000118687,0.0,1551.9,ROMANIA,"tngrvzVWBJmm90OLganGC,M7fwRQp4XfScu",29-381-602-2802,lly final asymptotes haggle furiously. accounts cajole-- expre,12112547
123148,Customer#000123148,26928.5184,9900.14,SAUDI ARABIA,jO2uKGwHMVcJQvgSKNkpb5Qqz5hwE,30-700-551-9758," nag slyly. ironic, regular foxes about the carefully pending accounts sleep blithely spe",12433540
123148,Customer#000123148,85506.98939999999,9900.14,SAUDI ARABIA,jO2uKGwHMVcJQvgSKNkpb5Qqz5hwE,30-700-551-9758," nag slyly. ironic, regular foxes about the carefully pending accounts sleep blithely spe",12433540
123148,Customer#000123148,58578.47099999999,9900.14,SAUDI ARABIA,jO2uKGwHMVcJQvgSKNkpb5Qqz5hwE,30-700-551-9758," nag slyly. ironic, regular foxes about the carefully pending accounts sleep blithely spe",12622161
123148,Customer#000123148,-7.275957614183426E-12,9900.14,SAUDI ARABIA,jO2uKGwHMVcJQvgSKNkpb5Qqz5hwE,30-700-551-9758," nag slyly. ironic, regular foxes about the carefully pending accounts sleep blithely spe",12622165
124348,Customer#000124348,70588.98,4519.24,VIETNAM,QGILtLxdIzdapWQh,31-444-568-4728,g blithely pending excuses. even requests run,12724548
124348,Customer#000124348,139880.16,4519.24,VIETNAM,QGILtLxdIzdapWQh,31-444-568-4728,g blithely pending excuses. even requests run,12724548
124348,Customer#000124348,69291.18000000001,4519.24,VIETNAM,QGILtLxdIzdapWQh,31-444-568-4728,g blithely pending excuses. even requests run,12839461
124348,Customer#000124348,0.0,4519.24,VIETNAM,QGILtLxdIzdapWQh,31-444-568-4728,g blithely pending excuses. even requests run,12839461
129559,Customer#000129559,63164.439000000006,5507.53,VIETNAM,DaNgRqV3BM0xsd2X4,31-379-697-3542,"bold deposits are quickly express, unusual packages. instructions sleep fluffily. regular",13087464
129559,Customer#000129559,0.0,5507.53,VIETNAM,DaNgRqV3BM0xsd2X4,31-379-697-3542,"bold deposits are quickly express, unusual packages. instructions sleep fluffily. regular",13155133
133352,Customer#000133352,2514.0388,6629.24,RUSSIA,"l9WPd ,ao5GeTJe8pjL",32-410-447-8672,tly pending asymptotes use blithely against the furiously final instructions. re,13474352
133697,Customer#000133697,41267.0,298.88,RUSSIA,WNIkDpOm6o5,32-812-529-6844,old theodolites affix according to the slyly even sauternes. furiousl,13509542
133352,Customer#000133352,0.0,6629.24,RUSSIA,"l9WPd ,ao5GeTJe8pjL",32-410-447-8672,tly pending asymptotes use blithely against the furiously final instructions. re,13614063
133697,Customer#000133697,0.0,298.88,RUSSIA,WNIkDpOm6o5,32-812-529-6844,old theodolites affix according to the slyly even sauternes. furiousl,13675121
137579,Customer#000137579,40549.12,2791.56,RUSSIA,9LCzyNbgsTG 3u3JofX98EyH,32-970-662-2118,refully. express requests along the blithely ironic packages haggle blithely final accounts. furiously ironic,13933638
137579,Customer#000137579,54528.0616,2791.56,RUSSIA,9LCzyNbgsTG 3u3JofX98EyH,32-970-662-2118,refully. express requests along the blithely ironic packages haggle blithely final accounts. furiously ironic,13933640
136765,Customer#000136765,46337.94,902.2,UNITED KINGDOM,"u1nMtMz,kdCI5,3",33-580-775-3909, packages cajole; doggedly regular ac,13948552
136765,Customer#000136765,84819.852,902.2,UNITED KINGDOM,"u1nMtMz,kdCI5,3",33-580-775-3909, packages cajole; doggedly regular ac,13948552
137579,Customer#000137579,13978.941599999998,2791.56,RUSSIA,9LCzyNbgsTG 3u3JofX98EyH,32-970-662-2118,refully. express requests along the blithely ironic packages haggle blithely final accounts. furiously ironic,13948553
137579,Customer#000137579,-1.8189894035458565E-12,2791.56,RUSSIA,9LCzyNbgsTG 3u3JofX98EyH,32-970-662-2118,refully. express requests along the blithely ironic packages haggle blithely final accounts. furiously ironic,13948553
136765,Customer#000136765,38481.912,902.2,UNITED KINGDOM,"u1nMtMz,kdCI5,3",33-580-775-3909, packages cajole; doggedly regular ac,14077481
136765,Customer#000136765,0.0,902.2,UNITED KINGDOM,"u1nMtMz,kdCI5,3",33-580-775-3909, packages cajole; doggedly regular ac,14077481
140701,Customer#000140701,27527.145,9242.75,UNITED KINGDOM,vqsh1d2IXb9UrmNcbTRxbWZpibDzrAUB7ECMgQ,33-324-858-6614,instructions wake along the car,14223952
140701,Customer#000140701,68813.7722,9242.75,UNITED KINGDOM,vqsh1d2IXb9UrmNcbTRxbWZpibDzrAUB7ECMgQ,33-324-858-6614,instructions wake along the car,14223952
140701,Customer#000140701,72775.52380000001,9242.75,UNITED KINGDOM,vqsh1d2IXb9UrmNcbTRxbWZpibDzrAUB7ECMgQ,33-324-858-6614,instructions wake along the car,14223952
140701,Customer#000140701,111984.84460000001,9242.75,UNITED KINGDOM,vqsh1d2IXb9UrmNcbTRxbWZpibDzrAUB7ECMgQ,33-324-858-6614,instructions wake along the car,14223952
140701,Customer#000140701,84457.6996,9242.75,UNITED KINGDOM,vqsh1d2IXb9UrmNcbTRxbWZpibDzrAUB7ECMgQ,33-324-858-6614,instructions wake along the car,14314063
140701,Customer#000140701,43171.072400000005,9242.75,UNITED KINGDOM,vqsh1d2IXb9UrmNcbTRxbWZpibDzrAUB7ECMgQ,33-324-858-6614,instructions wake along the car,14314065
140701,Customer#000140701,39209.3208,9242.75,UNITED KINGDOM,vqsh1d2IXb9UrmNcbTRxbWZpibDzrAUB7ECMgQ,33-324-858-6614,instructions wake along the car,14314073
140701,Customer#000140701,7.275957614183426E-12,9242.75,UNITED KINGDOM,vqsh1d2IXb9UrmNcbTRxbWZpibDzrAUB7ECMgQ,33-324-858-6614,instructions wake along the car,14314075
143147,Customer#000143147,20300.321999999996,6791.56,UNITED STATES,vD8CvtyZbu0A6krKntbXPK3eAt6Z,34-614-805-1313,tes cajole carefully bold dependencies. final ideas,14584640
143147,Customer#000143147,27633.867799999996,6791.56,UNITED STATES,vD8CvtyZbu0A6krKntbXPK3eAt6Z,34-614-805-1313,tes cajole carefully bold dependencies. final ideas,14584642
143147,Customer#000143147,95031.34139999999,6791.56,UNITED STATES,vD8CvtyZbu0A6krKntbXPK3eAt6Z,34-614-805-1313,tes cajole carefully bold dependencies. final ideas,14584648
